82
VM,Load,Load Frac,Avg Delay
16,1140.0,71.25,7.502295662590768
16,1159.0,72.4375,7.85562393933651
16,1178.0,73.625,8.121621791418875
16,1197.0,74.8125,8.671201449655927
16,1216.0,76.0,8.813476024655397
16,1235.0,77.1875,8.997822932270354
16,1254.0,78.375,9.682280272140638
16,1273.0,79.5625,9.733116425946355
16,1292.0,80.75,10.167606818873896
16,1311.0,81.9375,10.249744390696305
16,1330.0,83.125,10.782222834101415
16,1349.0,84.3125,11.220691840501964
16,1368.0,85.5,11.477004037739245
16,1387.0,86.6875,11.86636780558038
16,1406.0,87.875,12.376380289380904
16,1425.0,89.0625,12.773909855121754
16,1444.0,90.25,12.8006996600423
16,1463.0,91.4375,13.288683690130714
16,1482.0,92.625,13.46421858554241
16,1501.0,93.8125,14.106875339639373
16,1520.0,95.0,14.633400102611638
16,1539.0,96.1875,14.964381124579809
16,1558.0,97.375,15.55733113880271
16,1577.0,98.5625,15.816487042204235
16,1596.0,99.75,16.469063064520014
16,1615.0,100.9375,16.56679829072673
16,1634.0,102.125,16.717924986779686
16,1653.0,103.3125,17.521614102763117
16,1672.0,104.5,17.505649163667105
16,1691.0,105.6875,17.879343587101904
16,1710.0,106.875,18.572380275279286
16,1729.0,108.0625,18.769446104567034
16,1748.0,109.25,19.58001561134006
16,1767.0,110.4375,19.793215834186412
16,1786.0,111.625,20.665845461771823
16,1805.0,112.8125,20.698595595895313
16,1824.0,114.0,21.12292042286135
16,1843.0,115.1875,21.769476070784723
16,1862.0,116.375,22.582327022915706
16,1881.0,117.5625,23.165748910920218
16,1900.0,118.75,22.915435702865942
16,1957.0,122.3125,25.892593922844412
16,2014.0,125.875,26.599203553132245
16,2071.0,129.4375,29.44991910372628
16,2128.0,133.0,32.22705534771085
16,2185.0,136.5625,34.528526969114324
16,2242.0,140.125,39.82546657323837
16,2299.0,143.6875,44.25192537682012
20,46.0,2.3,0.5954000000143422
20,92.0,4.6,0.6540794199565423
20,138.0,6.9,0.6711381255998277
20,184.0,9.2,0.6749184476677328
20,230.0,11.5,0.7186142592981923
20,276.0,13.8,0.7337709950457795
20,322.0,16.1,0.767651494964957
20,368.0,18.4,0.9086324837058779
20,414.0,20.7,0.8284254643367595
20,460.0,23.0,0.8930440385069237
20,506.0,25.3,1.0324856077088003
20,552.0,27.6,1.1022905450779952
20,598.0,29.9,1.1979769708937962
20,644.0,32.2,1.4213712197262864
20,690.0,34.5,1.5985503776464611
20,736.0,36.8,1.8609408386982977
20,782.0,39.1,2.04849160562153
20,828.0,41.4,2.2659094834234565
20,874.0,43.7,2.482001644151748
20,920.0,46.0,2.671539230411873
20,966.0,48.3,3.0471575644158393
20,1012.0,50.6,3.3874460715102135
20,1058.0,52.9,3.694288762653011
20,1104.0,55.2,4.034697756101381
20,1150.0,57.5,4.373139287054093
20,1173.0,58.65,4.627871130092536
20,1196.0,59.8,4.79401372253196
20,1219.0,60.95,5.0255737439146975
20,1242.0,62.1,5.225391797744652
20,1265.0,63.25,5.464433990512045
20,1288.0,64.4,5.6943805884104135
20,1311.0,65.55,6.016764126718048
20,1334.0,66.7,6.108319002890491
20,1357.0,67.85,6.25512867784129
20,1380.0,69.0,6.722900736553129
20,1403.0,70.15,6.973722990625539
20,1426.0,71.3,7.152807423262857
20,1449.0,72.45,7.423899414495097
20,1472.0,73.6,7.6751847290142905
20,1495.0,74.75,7.934224525198806
20,1518.0,75.9,8.164047546160875
20,1541.0,77.05,8.64188496528659
20,1564.0,78.2,8.9736606667866
20,1587.0,79.35,8.97562186027644
20,1610.0,80.5,9.185955581138842
20,1633.0,81.65,9.611233890312722
20,1656.0,82.8,10.112340468546607
20,1679.0,83.95,10.286484028678384
20,1702.0,85.1,10.650938818859853
20,1725.0,86.25,10.745210429979485
20,1748.0,87.4,11.117646462662378
20,1771.0,88.55,11.378171970398403
20,1794.0,89.7,11.928462895622943
20,1817.0,90.85,12.063141196966171
20,1840.0,92.0,12.39052803179947
20,1863.0,93.15,12.685462614207056
20,1886.0,94.3,12.996020314237102
20,1909.0,95.45,13.358838356577323
20,1932.0,96.6,13.9232742848224
20,1955.0,97.75,14.066614206461212
20,1978.0,98.9,14.581550508865616
20,2001.0,100.05,14.950128120399313
20,2024.0,101.2,15.237200272851624
20,2047.0,102.35,15.760215386369971
20,2070.0,103.5,16.153107675840147
20,2093.0,104.65,16.588979487668247
20,2116.0,105.8,16.700213383388476
20,2139.0,106.95,16.94931588845793
20,2162.0,108.1,17.42624746956863
20,2185.0,109.25,17.85397548293113
20,2208.0,110.4,17.782575350441043
20,2231.0,111.55,17.720199143874922
20,2254.0,112.7,18.272431958222295
20,2277.0,113.85,18.74999846935971
20,2300.0,115.0,19.494943815743298
20,2369.0,118.45,20.508854048862123
20,2438.0,121.9,22.424152480391832
20,2507.0,125.35,23.645855469163507
20,2576.0,128.8,26.2146958365105
20,2645.0,132.25,31.34243552137049
20,2714.0,135.7,31.994045741012087
20,2783.0,139.15,36.93612384358421
25,60.0,2.4,0.589442404685542
25,120.0,4.8,0.648429581837263
25,180.0,7.2,0.6391221751691776
25,240.0,9.6,0.6740248278074432
25,300.0,12.0,0.6875647276756354
25,360.0,14.4,0.7594677631859671
25,420.0,16.8,0.7496558563550935
25,480.0,19.2,0.7937079952855138
25,540.0,21.6,0.8403388147708029
25,600.0,24.0,0.8672158712754036
25,660.0,26.4,0.9376503129489725
25,720.0,28.8,1.0222277046646877
25,780.0,31.2,1.2472783134551728
25,840.0,33.6,1.4038889483315842
25,900.0,36.0,1.6140749233425642
25,960.0,38.4,1.8211725124856457
25,1020.0,40.8,2.027376953588099
25,1080.0,43.2,2.2091110206383746
25,1140.0,45.6,2.457708368106978
25,1200.0,48.0,2.7338419769599587
25,1260.0,50.4,2.9809982006729276
25,1320.0,52.8,3.289678388880566
25,1380.0,55.2,3.7298490067769308
25,1440.0,57.6,4.106851184449624
25,1500.0,60.0,4.526317493105306
25,1530.0,61.2,4.631464722711826
25,1560.0,62.4,4.814157260872889
25,1590.0,63.6,5.015765669289975
25,1620.0,64.8,5.138676233205481
25,1650.0,66.0,5.4317357398686
25,1680.0,67.2,5.808555442217041
25,1710.0,68.4,5.754701178689725
25,1740.0,69.6,6.093313677533295
25,1770.0,70.8,6.347113057540271
25,1800.0,72.0,6.473901264433516
25,1830.0,73.2,6.670348371402365
25,1860.0,74.4,7.168579547444826
25,1890.0,75.6,7.4126783473417115
25,1920.0,76.8,7.63903602368664
25,1950.0,78.0,8.00272739161738
25,1980.0,79.2,8.144774666242293
25,2010.0,80.4,8.237786728807231
25,2040.0,81.6,8.639237722731185
25,2070.0,82.8,9.062928448198363
25,2100.0,84.0,9.024327199341496
25,2130.0,85.2,9.16127860698035
25,2160.0,86.4,9.277909797354368
25,2190.0,87.6,9.443761492043263
25,2220.0,88.8,9.90572567614727
25,2250.0,90.0,10.074425757094291
25,2280.0,91.2,10.153055427013896
25,2310.0,92.4,10.520224741206034
25,2340.0,93.6,10.727074105036445
25,2370.0,94.8,10.727390130067938
25,2400.0,96.0,11.289466075238305
25,2430.0,97.2,11.200112154637466
25,2460.0,98.4,12.017139361699815
25,2490.0,99.6,11.664255730947483
25,2520.0,100.8,12.215026896633209
25,2550.0,102.0,12.391817838477436
25,2580.0,103.2,12.922309209051305
25,2610.0,104.4,13.050515496451407
25,2640.0,105.6,13.709497413632924
25,2670.0,106.8,13.890021364553832
25,2700.0,108.0,14.885640445572777
25,2730.0,109.2,15.274580536317078
25,2760.0,110.4,16.225668755429798
25,2790.0,111.6,15.91710888856323
25,2820.0,112.8,17.080347742466255
25,2850.0,114.0,17.583408362057526
25,2880.0,115.2,17.798830101150084
25,2910.0,116.4,19.139020621747477
25,2940.0,117.6,19.411926266970113
25,2970.0,118.8,20.23462178988848
25,3000.0,120.0,21.240218926244417
25,3090.0,123.6,23.156412975979038
25,3180.0,127.2,25.631096128653738
25,3270.0,130.8,29.03265289977425
25,3360.0,134.4,31.605145867244573
25,3450.0,138.0,35.516451353236334
25,3540.0,141.6,41.346222491178196
25,3630.0,145.2,43.31947254151455
32,80.0,2.5,0.5890000000363216
32,160.0,5.0,0.621947970270412
32,240.0,7.5,0.6349974364857189
32,320.0,10.0,0.6628134567639788
32,400.0,12.5,0.7103094692574814
32,480.0,15.0,0.7337108688720043
32,560.0,17.5,0.7483502162620418
32,640.0,20.0,0.7601005708856974
32,720.0,22.5,0.8102191578480413
32,800.0,25.0,0.8691154726548126
32,880.0,27.5,0.9365309373941286
32,960.0,30.0,1.0212997208582237
32,1040.0,32.5,1.1549193822371315
32,1120.0,35.0,1.2805282128974782
32,1200.0,37.5,1.4446707318653393
32,1280.0,40.0,1.577707470115272
32,1360.0,42.5,1.8273166022903788
32,1440.0,45.0,2.02166200557258
32,1520.0,47.5,2.2636808538809445
32,1600.0,50.0,2.468327184754893
32,1680.0,52.5,2.785802866960884
32,1760.0,55.0,3.0778246732079424
32,1840.0,57.5,3.372273107821819
32,1920.0,60.0,3.751237782370301
32,2000.0,62.5,4.170374884695053
32,2040.0,63.75,4.337717211991542
32,2080.0,65.0,4.580256868386641
32,2120.0,66.25,4.523203227785414
32,2160.0,67.5,4.54816259079962
32,2200.0,68.75,4.765191141061949
32,2240.0,70.0,4.835048770683349
32,2280.0,71.25,5.265137559734285
32,2320.0,72.5,5.160072009847502
32,2360.0,73.75,5.365364133263941
32,2400.0,75.0,5.656023516948335
32,2440.0,76.25,5.5963475486205425
32,2480.0,77.5,5.77782811867075
32,2520.0,78.75,5.7285841992474165
32,2560.0,80.0,6.011218884988919
32,2600.0,81.25,6.2153441217786405
32,2640.0,82.5,6.366853683808587
32,2680.0,83.75,6.509301451675128
32,2720.0,85.0,6.875328593043382
32,2760.0,86.25,6.935996799543505
32,2800.0,87.5,7.095774377841735
32,2840.0,88.75,7.643310871510768
32,2880.0,90.0,7.866515712696121
32,2920.0,91.25,8.53809915552265
32,2960.0,92.5,9.020153023529563
32,3000.0,93.75,9.332035763113527
32,3040.0,95.0,9.874936444679042
32,3080.0,96.25,10.436783207638655
32,3120.0,97.5,10.854755763488356
32,3160.0,98.75,11.131178900104715
32,3200.0,100.0,11.969371029920879
32,3240.0,101.25,12.379263005487156
32,3280.0,102.5,12.686901091784234
32,3320.0,103.75,13.082384288916364
32,3360.0,105.0,13.815437417628713
32,3400.0,106.25,14.582424327358604
32,3440.0,107.5,14.925291279592784
32,3480.0,108.75,15.554643957410008
32,3520.0,110.0,16.02776485031936
32,3560.0,111.25,16.93279047401156
32,3600.0,112.5,17.2345429701556
32,3640.0,113.75,17.599334479379472
32,3680.0,115.0,18.665702932380373
32,3720.0,116.25,19.37818779468653
32,3760.0,117.5,19.842873342754324
32,3800.0,118.75,20.508793696272182
32,3840.0,120.0,20.900729324377608
32,3880.0,121.25,21.318590260110795
32,3920.0,122.5,22.52270540323807
32,3960.0,123.75,23.018528636428528
32,4000.0,125.0,23.55877534013707
32,4120.0,128.75,25.95114513536099
32,4240.0,132.5,27.70245725446148
32,4360.0,136.25,29.171471701445988
32,4480.0,140.0,32.6091600435786
32,4600.0,143.75,35.971533836820164
32,4720.0,147.5,36.79504113886506
32,4840.0,151.25,40.446437235013576
40,104.0,2.6,0.5923098588536959
40,208.0,5.2,0.6066822165157645
40,312.0,7.8,0.620061523077311
40,416.0,10.4,0.6456225312664172
40,520.0,13.0,0.6882082652475204
40,624.0,15.6,0.6881066411733627
40,728.0,18.2,0.7015911566792051
40,832.0,20.8,0.7391585414297879
40,936.0,23.4,0.7683403382310647
40,1040.0,26.0,0.8068534450896551
40,1144.0,28.6,0.815367761941161
40,1248.0,31.2,0.8712057534896315
40,1352.0,33.8,0.9497652169084176
40,1456.0,36.4,1.0192571986466643
40,1560.0,39.0,1.1543923576769846
40,1664.0,41.6,1.2777101402927646
40,1768.0,44.2,1.400338778016157
40,1872.0,46.8,1.6396816012158553
40,1976.0,49.4,1.9203443186590528
40,2080.0,52.0,2.1735975717252596
40,2184.0,54.6,2.1946725949877894
40,2288.0,57.2,2.652223967359162
40,2392.0,59.8,2.779196106479504
40,2496.0,62.4,2.670715449820281
40,2600.0,65.0,2.8004647659603563
40,2652.0,66.3,2.881575107475506
40,2704.0,67.6,2.9787553538335487
40,2756.0,68.9,2.990418153582141
40,2808.0,70.2,3.1779936872946593
40,2860.0,71.5,3.396748817770281
40,2912.0,72.8,3.4033831906854175
40,2964.0,74.1,3.666899827838643
40,3016.0,75.4,4.039408059534615
40,3068.0,76.7,4.321369614591822
40,3120.0,78.0,4.684554372890851
40,3172.0,79.3,5.180204795277681
40,3224.0,80.6,5.351985734625487
40,3276.0,81.9,5.66421528987121
40,3328.0,83.2,6.201967032602981
40,3380.0,84.5,6.567980145174083
40,3432.0,85.8,6.9982253969064905
40,3484.0,87.1,7.27654429555406
40,3536.0,88.4,7.6339112170971655
40,3588.0,89.7,8.35051855724305
40,3640.0,91.0,8.672731461713564
40,3692.0,92.3,8.992847006034575
40,3744.0,93.6,9.415088371257298
40,3796.0,94.9,9.911270110448818
40,3848.0,96.2,10.387361992383394
40,3900.0,97.5,10.717100581544221
40,3952.0,98.8,11.496919371379777
40,4004.0,100.1,11.836769171786727
40,4056.0,101.4,12.596687649312672
40,4108.0,102.7,12.762291522824672
40,4160.0,104.0,12.75925299845403
40,4212.0,105.3,12.754563844576479
40,4264.0,106.6,12.747788067796488
40,4316.0,107.9,12.780371912440742
40,4368.0,109.2,12.678561333194374
40,4420.0,110.5,12.81461577419541
40,4472.0,111.8,13.238042895606487
40,4524.0,113.1,13.232708068814825
40,4576.0,114.4,13.192031933506946
40,4628.0,115.7,13.069706622901123
40,4680.0,117.0,13.063068327476502
40,4732.0,118.3,13.011184987577144
40,4784.0,119.6,13.092304435721601
40,4836.0,120.9,13.133773529017345
40,4888.0,122.2,13.298017053829971
40,4940.0,123.5,13.473394940700382
40,4992.0,124.8,13.718975958588999
40,5044.0,126.1,13.880104524642231
40,5096.0,127.4,13.614016502606681
40,5148.0,128.7,14.076824203494471
40,5200.0,130.0,14.05353208093438
40,5356.0,133.9,13.991073917970061
40,5512.0,137.8,14.944493401242653
40,5668.0,141.7,16.886292235343717
40,5824.0,145.6,20.225369838788176
40,5980.0,149.5,27.513579595414917
40,6136.0,153.4,33.254031461896375
40,6292.0,157.3,36.820729276165366
50,132.0,2.64,0.5842813190538436
50,264.0,5.28,0.5910332034458404
50,396.0,7.92,0.6176059462013654
50,528.0,10.56,0.6311288075521589
50,660.0,13.2,0.6270774131873623
50,792.0,15.84,0.6471018553595058
50,924.0,18.48,0.6872549426974727
50,1056.0,21.12,0.7233841575041879
50,1188.0,23.76,0.7253003240097299
50,1320.0,26.4,0.7444824061356483
50,1452.0,29.04,0.7868726736749521
50,1584.0,31.68,0.807776663004188
50,1716.0,34.32,0.8364038065774366
50,1848.0,36.96,0.8652406815439461
50,1980.0,39.6,0.9251246267929683
50,2112.0,42.24,1.0633494860259836
50,2244.0,44.88,1.0300090631935743
50,2376.0,47.52,1.0713158694154121
50,2508.0,50.16,1.2221512967604213
50,2640.0,52.8,1.2486769711482348
50,2772.0,55.44,1.2868223639554341
50,2904.0,58.08,1.4391369996010326
50,3036.0,60.72,1.688185406086267
50,3168.0,63.36,2.017314539622747
50,3300.0,66.0,2.388483691378491
50,3366.0,67.32,2.5484281516633907
50,3432.0,68.64,2.848795370332663
50,3498.0,69.96,3.117908512143185
50,3564.0,71.28,3.4289663466159284
50,3630.0,72.6,3.6900147167849275
50,3696.0,73.92,4.0313005783769675
50,3762.0,75.24,4.2530932946829125
50,3828.0,76.56,4.553165438957499
50,3894.0,77.88,5.019686326559167
50,3960.0,79.2,5.253157855331667
50,4026.0,80.52,5.6698404075054
50,4092.0,81.84,6.0517224694020095
50,4158.0,83.16,6.048044047289301
50,4224.0,84.48,6.00802351217135
50,4290.0,85.8,5.947548584488686
50,4356.0,87.12,5.8417526039120276
50,4422.0,88.44,5.840084931917957
50,4488.0,89.76,5.904669804871079
50,4554.0,91.08,5.853103072685193
50,4620.0,92.4,5.805374423507603
50,4686.0,93.72,5.818041205406189
50,4752.0,95.04,5.7503419594198935
50,4818.0,96.36,5.665539343020643
50,4884.0,97.68,5.716188590740782
50,4950.0,99.0,5.690021979436281
50,5016.0,100.32,5.581763963185953
50,5082.0,101.64,5.55803861890454
50,5148.0,102.96,5.571138984744903
50,5214.0,104.28,5.6711366650415584
50,5280.0,105.6,5.603138471080456
50,5346.0,106.92,5.488235244789394
50,5412.0,108.24,5.444175517419353
50,5478.0,109.56,5.404536832298618
50,5544.0,110.88,5.490959789941561
50,5610.0,112.2,5.37535566749284
50,5676.0,113.52,5.487280288408513
50,5742.0,114.84,5.818509576679206
50,5808.0,116.16,6.134851420507769
50,5874.0,117.48,6.606946747138863
50,5940.0,118.8,7.019041656021727
50,6006.0,120.12,6.936518011044245
50,6072.0,121.44,7.637055625539508
50,6138.0,122.76,7.941495146835221
50,6204.0,124.08,8.137101071397774
50,6270.0,125.4,8.386307776247845
50,6336.0,126.72,8.820579921157334
50,6402.0,128.04,9.243070023338078
50,6468.0,129.36,8.869566568615847
50,6534.0,130.68,9.491690410440787
50,6600.0,132.0,9.94378634233144
50,6798.0,135.96,11.91174602600513
50,6996.0,139.92,13.253495389153251
50,7194.0,143.88,17.388156683940903
50,7392.0,147.84,21.051519907236813
50,7590.0,151.8,25.15900312673184
50,7788.0,155.76,30.23047575055389
50,7986.0,159.72,36.26919321232709
64,180.0,2.8125,0.5783614888438025
64,360.0,5.625,0.5907345197803807
64,540.0,8.4375,0.5972309631761163
64,720.0,11.25,0.5941657628340178
64,900.0,14.0625,0.614330692245858
64,1080.0,16.875,0.6272107946570031
64,1260.0,19.6875,0.6290432753274218
64,1440.0,22.5,0.6558867227402513
64,1620.0,25.3125,0.6731276557256933
64,1800.0,28.125,0.6739108868816399
64,1980.0,30.9375,0.6972049356671051
64,2160.0,33.75,0.7135356511920694
64,2340.0,36.5625,0.7343149280874058
64,2520.0,39.375,0.7518275762675332
64,2700.0,42.1875,0.7590697504812849
64,2880.0,45.0,0.7901278146775431
64,3060.0,47.8125,0.8110883471555995
64,3240.0,50.625,0.8519556979648768
64,3420.0,53.4375,0.9981102576130059
64,3600.0,56.25,1.1452067005098792
64,3780.0,59.0625,1.4632751278579228
64,3960.0,61.875,1.829118214314805
64,4140.0,64.6875,2.171507420495611
64,4320.0,67.5,2.0622856901958566
64,4500.0,70.3125,2.049271744780708
64,4590.0,71.71875,1.9794686349923705
64,4680.0,73.125,1.9389496552990726
64,4770.0,74.53125,1.9066002518869936
64,4860.0,75.9375,1.880715609062463
64,4950.0,77.34375,1.8152207766776016
64,5040.0,78.75,1.7691297700628674
64,5130.0,80.15625,1.7613494911463925
64,5220.0,81.5625,1.714113897888459
64,5310.0,82.96875,1.6847457692027077
64,5400.0,84.375,1.636736013507471
64,5490.0,85.78125,1.568617150769569
64,5580.0,87.1875,1.5518047142424611
64,5670.0,88.59375,1.611421877401879
64,5760.0,90.0,1.7019747124286373
64,5850.0,91.40625,1.9248249591328204
64,5940.0,92.8125,2.0836743030231446
64,6030.0,94.21875,2.302415906486567
64,6120.0,95.625,2.498052493669089
64,6210.0,97.03125,2.608734082360744
64,6300.0,98.4375,2.562886725226415
64,6390.0,99.84375,2.5664192183874555
64,6480.0,101.25,2.556870069785506
64,6570.0,102.65625,2.5236379178240895
64,6660.0,104.0625,2.640877650142646
64,6750.0,105.46875,2.630118118040263
64,6840.0,106.875,2.7334277190500833
64,6930.0,108.28125,2.727868765126914
64,7020.0,109.6875,2.6518883614800792
64,7110.0,111.09375,2.6610799267655243
64,7200.0,112.5,2.764178035885561
64,7290.0,113.90625,2.9182744084391716
64,7380.0,115.3125,2.82433376563713
64,7470.0,116.71875,2.919293681008269
64,7560.0,118.125,3.067840258649085
64,7650.0,119.53125,3.229413324734196
64,7740.0,120.9375,3.1779169435612857
64,7830.0,122.34375,3.520234687486664
64,7920.0,123.75,3.4888810548465674
64,8010.0,125.15625,3.5477435191161915
64,8100.0,126.5625,4.013331471243879
64,8190.0,127.96875,3.835641244123689
64,8280.0,129.375,4.749301324598498
64,8370.0,130.78125,4.868907868431412
64,8460.0,132.1875,5.171939884603489
64,8550.0,133.59375,5.24888424469391
64,8640.0,135.0,5.584003605553872
64,8730.0,136.40625,5.895775317156222
64,8820.0,137.8125,6.660307796823324
64,8910.0,139.21875,7.522110241651544
64,9000.0,140.625,8.376335352484617
64,9270.0,144.84375,14.425423276098448
64,9540.0,149.0625,18.61115435003304
64,9810.0,153.28125,26.323060970101537
64,10080.0,157.5,32.38158007900929
64,10350.0,161.71875,39.82903435931076
64,10620.0,165.9375,48.63753269232111
64,10890.0,170.15625,52.91776978196577
80,224.0,2.8,0.5840924976859241
80,448.0,5.6,0.578230599546805
80,672.0,8.4,0.5790947736473755
80,896.0,11.2,0.5821735292905937
80,1120.0,14.0,0.5894909658469256
80,1344.0,16.8,0.5935535870026798
80,1568.0,19.6,0.6059918025974185
80,1792.0,22.4,0.6010809051338585
80,2016.0,25.2,0.6089999999385327
80,2240.0,28.0,0.6180000000167638
80,2464.0,30.8,0.630544166848995
80,2688.0,33.6,0.6466926725115627
80,2912.0,36.4,0.6479145748307928
80,3136.0,39.2,0.6695408920175396
80,3360.0,42.0,0.6917744193924591
80,3584.0,44.8,0.7113737990846862
80,3808.0,47.6,0.7415008563315522
80,4032.0,50.4,0.7990983343683183
80,4256.0,53.2,0.8006251435726868
80,4480.0,56.0,0.7923218303243631
80,4704.0,58.8,0.7834533517598175
80,4928.0,61.6,0.769024620344862
80,5152.0,64.4,0.7635534258442933
80,5376.0,67.2,0.7731694050598888
80,5600.0,70.0,0.7657780958572409
80,5712.0,71.4,0.7738560172612775
80,5824.0,72.8,0.7935368311824281
80,5936.0,74.2,0.8033848640043288
80,6048.0,75.6,0.861445934197399
80,6160.0,77.0,0.8659999999217689
80,6272.0,78.4,0.8763957738410675
80,6384.0,79.8,0.8786328831221905
80,6496.0,81.2,0.8786730925203301
80,6608.0,82.6,0.8674814122263341
80,6720.0,84.0,0.89820900191553
80,6832.0,85.4,0.8922162973321974
80,6944.0,86.8,0.9066646508756092
80,7056.0,88.2,0.9126919085392728
80,7168.0,89.6,0.9083225128357311
80,7280.0,91.0,0.921378796454519
80,7392.0,92.4,0.9424244084861123
80,7504.0,93.8,0.9423761574435048
80,7616.0,95.2,0.9508228583727032
80,7728.0,96.6,0.9724319924484008
80,7840.0,98.0,0.9848578466451723
80,7952.0,99.4,0.9928156615933427
80,8064.0,100.8,1.0254134137765507
80,8176.0,102.2,1.0391291761770844
80,8288.0,103.6,1.116922945412808
80,8400.0,105.0,1.1779420576058335
80,8512.0,106.4,1.1754423459060521
80,8624.0,107.8,1.216375096223783
80,8736.0,109.2,1.2395882529672242
80,8848.0,110.6,1.4131936473771944
80,8960.0,112.0,1.5360161724616843
80,9072.0,113.4,1.857071343238928
80,9184.0,114.8,2.010887857084165
80,9296.0,116.2,2.595100434264168
80,9408.0,117.6,2.826305499486622
80,9520.0,119.0,3.2820791554637303
80,9632.0,120.4,3.646293132507713
80,9744.0,121.8,4.101393757853657
80,9856.0,123.2,4.475009658571803
80,9968.0,124.6,4.91728424152825
80,10080.0,126.0,5.200603781524115
80,10192.0,127.4,5.951343167573214
80,10304.0,128.8,6.676501805731095
80,10416.0,130.2,6.878206515265629
80,10528.0,131.6,7.016005077841689
80,10640.0,133.0,7.401223852671682
80,10752.0,134.4,7.890621492872015
80,10864.0,135.8,8.71820685453713
80,10976.0,137.2,8.887231770588553
80,11088.0,138.6,9.65055242262315
80,11200.0,140.0,10.391045024711643
80,11536.0,144.2,13.096530948765576
80,11872.0,148.4,16.269079193100325
80,12208.0,152.6,20.18461227442603
80,12544.0,156.8,25.779861945239826
80,12880.0,161.0,34.69331715410808
80,13216.0,165.2,40.29061099799583
80,13552.0,169.4,47.935006701527165
95,264.0,2.778947368421053,0.5770643093041145
95,528.0,5.557894736842106,0.5716708690859379
95,792.0,8.336842105263157,0.5704779546009369
95,1056.0,11.115789473684211,0.5769932637456805
95,1320.0,13.894736842105264,0.5749999999534339
95,1584.0,16.673684210526314,0.5793702159891837
95,1848.0,19.45263157894737,0.5780167781747875
95,2112.0,22.231578947368423,0.5793785610701888
95,2376.0,25.010526315789473,0.5862132947077044
95,2640.0,27.789473684210527,0.5960178300854754
95,2904.0,30.568421052631578,0.598242339794524
95,3168.0,33.34736842105263,0.6089999999385327
95,3432.0,36.126315789473686,0.6147982225287704
95,3696.0,38.90526315789474,0.6292350536445156
95,3960.0,41.68421052631579,0.6371600882615894
95,4224.0,44.463157894736845,0.6569999998901039
95,4488.0,47.242105263157896,0.6550023159943521
95,4752.0,50.02105263157895,0.6485062181018301
95,5016.0,52.8,0.6474710657144901
95,5280.0,55.578947368421055,0.6480867116479203
95,5544.0,58.357894736842105,0.6478169030277059
95,5808.0,61.136842105263156,0.65911622858839
95,6072.0,63.915789473684214,0.6736621317453678
95,6336.0,66.69473684210526,0.6847992179682479
95,6600.0,69.47368421052632,0.6895785718224943
95,6732.0,70.86315789473684,0.6960906337248163
95,6864.0,72.25263157894737,0.6968901453074068
95,6996.0,73.6421052631579,0.6979939429089428
95,7128.0,75.03157894736842,0.7008045250666328
95,7260.0,76.42105263157895,0.7060052673332393
95,7392.0,77.81052631578947,0.7057180039118975
95,7524.0,79.2,0.7113065890152939
95,7656.0,80.58947368421053,0.7154066155664623
95,7788.0,81.97894736842105,0.7219228740083075
95,7920.0,83.36842105263158,0.7221416204702109
95,8052.0,84.7578947368421,0.7273045233916501
95,8184.0,86.14736842105263,0.7339999999385327
95,8316.0,87.53684210526316,0.7584168573375791
95,8448.0,88.92631578947369,0.7623411644017324
95,8580.0,90.3157894736842,0.7638598290504888
95,8712.0,91.70526315789473,0.7700000000186265
95,8844.0,93.09473684210526,0.8229933184105904
95,8976.0,94.48421052631579,0.8523611633572727
95,9108.0,95.87368421052632,0.9329685277771205
95,9240.0,97.26315789473684,1.0208543681073934
95,9372.0,98.65263157894736,1.0982702624518415
95,9504.0,100.0421052631579,1.1861841511912663
95,9636.0,101.43157894736842,1.4141947466414422
95,9768.0,102.82105263157895,1.5512015724088997
95,9900.0,104.21052631578948,1.7963657186482955
95,10032.0,105.6,2.0213271571556106
95,10164.0,106.98947368421052,2.3661161901312857
95,10296.0,108.37894736842105,2.5097088098525986
95,10428.0,109.76842105263158,2.5202422119211367
95,10560.0,111.15789473684211,2.566303948033599
95,10692.0,112.54736842105264,2.667579922662118
95,10824.0,113.93684210526315,2.638658546237277
95,10956.0,115.32631578947368,2.725451370584781
95,11088.0,116.71578947368421,2.671185591549147
95,11220.0,118.10526315789474,2.8150053762365133
95,11352.0,119.49473684210527,2.943686342216097
95,11484.0,120.88421052631578,3.207838544715196
95,11616.0,122.27368421052631,3.290906846988946
95,11748.0,123.66315789473684,3.697207072144374
95,11880.0,125.05263157894737,3.647999718924985
95,12012.0,126.4421052631579,3.8094098955858606
95,12144.0,127.83157894736843,3.835421337699513
95,12276.0,129.22105263157894,4.099966223665984
95,12408.0,130.61052631578949,4.29418510128744
95,12540.0,132.0,4.3867632491048445
95,12672.0,133.38947368421051,4.6950385546428155
95,12804.0,134.77894736842106,5.284925337042659
95,12936.0,136.16842105263157,5.506017878011335
95,13068.0,137.55789473684212,6.09179010981461
95,13200.0,138.94736842105263,6.751983094261961
95,13596.0,143.1157894736842,9.652784857747621
95,13992.0,147.2842105263158,14.119363716605585
95,14388.0,151.45263157894738,19.389540272334123
95,14784.0,155.62105263157895,23.827491886820653
95,15180.0,159.78947368421052,30.792478509421926
95,15576.0,163.9578947368421,38.482540166564284
95,15972.0,168.1263157894737,45.80619191257283
110,310.0,2.8181818181818183,0.5713509327732027
